"group","names","scores","logfoldchanges","pvals","pvals_adj"
"Neutrophil","C5AR1",5.66787814756352,5.66787814756352,0,0
"Neutrophil","LUCAT1",5.66469181703342,5.66469181703342,0,0
"Neutrophil","AATK",5.6323501754342,5.6323501754342,0,0
"Neutrophil","FFAR2",5.63094329145085,5.63094329145085,0,0
"Neutrophil","PROK2",5.62298561871088,5.62298561871088,0,0
"Neutrophil","TREM1",5.54379630578468,5.54379630578468,0,0
"Neutrophil","LINC01506",5.51375072895937,5.51375072895937,0,0
"Neutrophil","KCNJ15",5.47300200987561,5.47300200987561,0,0
"Neutrophil","ITGAX",5.46862805879396,5.46862805879396,0,0
"Neutrophil","FPR2",5.3691834012609,5.3691834012609,0,0
"Neutrophil","BCL2A1",5.3566258054787,5.3566258054787,0,0
"Neutrophil","TNFRSF10C",5.34770798995552,5.34770798995552,0,0
"Neutrophil","LIPN",5.33084765782498,5.33084765782498,0,0
"Neutrophil","PILRA",5.28828768169027,5.28828768169027,0,0
"Neutrophil","LRRK2",5.27129599134741,5.27129599134741,0,0
"Neutrophil","CLEC4E",5.25541300093895,5.25541300093895,0,0
"Neutrophil","MEFV",5.20325196407206,5.20325196407206,0,0
"Neutrophil","FCGR2A",5.14231954854471,5.14231954854471,0,0
"Neutrophil","MGAM",5.14212680476446,5.14212680476446,0,0
"Neutrophil","IGSF6",5.13161163312937,5.13161163312937,0,0
"Neutrophil","SLC11A1",5.12123666904664,5.12123666904664,0,0
"Neutrophil","G0S2",5.06816592421718,5.06816592421718,0,0
"Neutrophil","DOCK4",5.0678634330629,5.0678634330629,0,0
"Neutrophil","ACSL1",5.0515957508512,5.0515957508512,0,0
"Neutrophil","SERPINA1",5.04389347957208,5.04389347957208,0,0
"Neutrophil","LAMB3",5.00115580718976,5.00115580718976,6.5414291509381e-321,1.92658171353429e-316
"Neutrophil","IL1RN",4.98853646663737,4.98853646663737,0,0
"Neutrophil","F5",4.95435083270763,4.95435083270763,0,0
"Neutrophil","LILRB3",4.94226927384481,4.94226927384481,0,0
"Neutrophil","BTNL8",4.9397352944982,4.9397352944982,0,0
"Neutrophil","APOBEC3A",4.92086447052238,4.92086447052238,0,0
"Neutrophil","SIRPB1",4.89944821124765,4.89944821124765,0,0
"Neutrophil","CSF3R",4.80783300911756,4.80783300911756,0,0
"Neutrophil","JAML",4.80430563570375,4.80430563570375,0,0
"Neutrophil","ATP2C2",4.75822685109636,4.75822685109636,0,0
"Osteo-MSC","TMEM255A",5.86311851150004,5.86311851150004,0,0
"Osteo-MSC","CBLN4",5.16204334816872,5.16204334816872,0,0
"Osteo-MSC","EXTL1",5.06505624726561,5.06505624726561,0,0
"Osteo-MSC","SCIN",4.96946178890081,4.96946178890081,0,0
"Osteo-MSC","SERPINA11",4.95909280400156,4.95909280400156,0,0
"Osteo-MSC","UNC13C",4.8317585890464,4.8317585890464,0,0
"Osteo-MSC","AC138305.1",4.64108396397828,4.64108396397828,0,0
"Osteo-MSC","KLK4",4.50332477011298,4.50332477011298,0,0
"Osteo-MSC","WDR72",4.46432911304684,4.46432911304684,0,0
"Osteo-MSC","NPNT",4.33330316228182,4.33330316228182,0,0
"Osteo-MSC","AGBL4",4.32976219196988,4.32976219196988,0,0
"Osteo-MSC","AC062004.1",4.2891438519517,4.2891438519517,0,0
"Osteo-MSC","KLK1",4.27286839796481,4.27286839796481,0,0
"Osteo-MSC","INSC",4.18887944855812,4.18887944855812,0,0
"Osteo-MSC","DLX6",4.18482116083615,4.18482116083615,0,0
"Osteo-MSC","WIF1",4.16401751679373,4.16401751679373,0,0
"Osteo-MSC","ISM1",4.13689458586052,4.13689458586052,0,0
"Osteo-MSC","ZNF488",4.07203533735947,4.07203533735947,0,0
"Osteo-MSC","ZFHX4-AS1",4.03583922637882,4.03583922637882,0,0
"Osteo-MSC","AC073050.1",4.01220643606978,4.01220643606978,0,0
"Osteo-MSC","CA2",3.98884852687848,3.98884852687848,0,0
"Osteo-MSC","VIT",3.92008250285787,3.92008250285787,0,0
"Osteo-MSC","DLX5",3.91097152317082,3.91097152317082,0,0
"Osteo-MSC","BMP7",3.89933911245177,3.89933911245177,0,0
"Osteo-MSC","CCDC74A",3.86825688164638,3.86825688164638,0,0
"Osteo-MSC","ANGPT4",3.86079195017292,3.86079195017292,0,0
"Osteo-MSC","ARHGEF19",3.83137787806033,3.83137787806033,0,0
"Osteo-MSC","FZD8",3.82957965991943,3.82957965991943,0,0
"Osteo-MSC","LINC00632",3.82118338446051,3.82118338446051,0,0
"Osteo-MSC","LMO7",3.80696600841245,3.80696600841245,0,0
"Osteo-MSC","NCAM1",3.80656343351163,3.80656343351163,0,0
"Osteo-MSC","LMO7-AS1",3.77689083801265,3.77689083801265,0,0
"Osteo-MSC","SYT12",3.71048396931714,3.71048396931714,0,0
"Osteo-MSC","HNF4G",3.70072607465974,3.70072607465974,0,0
"Osteo-MSC","AC026316.5",3.68771320583426,3.68771320583426,0,0
"Osteo-MSC","HS3ST1",3.68132654621406,3.68132654621406,0,0
"Osteo-MSC","SLITRK4",3.6760573078279,3.6760573078279,0,0
"Osteo-MSC","ITGA10",3.65893076828719,3.65893076828719,0,0
"Osteo-MSC","HECW1",3.63395150472072,3.63395150472072,0,0
"Osteo-MSC","PTPRD-AS1",3.60433515377196,3.60433515377196,0,0
"Osteo-MSC","IGF2.1",3.59646233488867,3.59646233488867,0,0
"Osteo-MSC","IBSP",3.58654694177719,3.58654694177719,0,0
"Osteo-MSC","ITGA8",3.5764334818279,3.5764334818279,0,0
"Osteo-MSC","AL450332.1",3.56523652962197,3.56523652962197,0,0
"Osteo-MSC","TP63",3.55563940564529,3.55563940564529,0,0
"Osteo-MSC","FGFR3",3.550140380714,3.550140380714,0,0
"Osteo-MSC","CLDN11",3.54385029367004,3.54385029367004,0,0
"Osteo-MSC","PTPRD",3.53329731164755,3.53329731164755,0,0
"Osteo-MSC","COL12A1",3.49729151647764,3.49729151647764,0,0
"Osteo-MSC","AC069228.1",3.4945592631805,3.4945592631805,0,0
"Osteoblast","SPP1",8.29376909547458,8.29376909547458,0,0
"Osteoblast","FGF23",7.08272659370891,7.08272659370891,0,0
"Osteoblast","GRIA1",6.97354010364374,6.97354010364374,0,0
"Osteoblast","PTPRZ1",6.90572968136511,6.90572968136511,0,0
"Osteoblast","IFITM5",6.68800875665525,6.68800875665525,0,0
"Osteoblast","FAM166B",6.44317925167178,6.44317925167178,0,0
"Osteoblast","CHAD",6.35618831649154,6.35618831649154,0,0
"Osteoblast","SLC44A5",6.28898600742201,6.28898600742201,0,0
"Osteoblast","SLC36A2",6.22974529848884,6.22974529848884,0,0
"Osteoblast","BGLAP",6.17058505367263,6.17058505367263,0,0
"Osteoblast","BMP3",6.10354146824676,6.10354146824676,0,0
"Osteoblast","FAM69C",6.09652273366386,6.09652273366386,0,0
"Osteoblast","SFRP4",6.02499646692346,6.02499646692346,0,0
"Osteoblast","PAMR1",5.92781527158464,5.92781527158464,0,0
"Osteoblast","MMP16",5.90740146408339,5.90740146408339,0,0
"Osteoblast","COL22A1",5.89220366607786,5.89220366607786,0,0
"Osteoblast","AC004862.1",5.84802385853132,5.84802385853132,0,0
"Osteoblast","AC009055.1",5.71958531144167,5.71958531144167,0,0
"Osteoblast","HS3ST4",5.70437499640565,5.70437499640565,0,0
"Osteoblast","COL13A1",5.4734852221689,5.4734852221689,0,0
"Osteoblast","ANO5",5.41751366178268,5.41751366178268,0,0
"Osteoblast","SRGAP3",5.36428385073187,5.36428385073187,0,0
"Osteoblast","LINC01060",5.32397697677683,5.32397697677683,0,0
"Osteoblast","FAM167A",5.29163013240592,5.29163013240592,0,0
"Osteoblast","CDH15",5.26074212831027,5.26074212831027,0,0
"Osteoblast","LRP4-AS1",5.2209991384523,5.2209991384523,0,0
"Osteoblast","LINC02257",5.20815338783078,5.20815338783078,0,0
"Osteoblast","LRRC15",5.1145322909702,5.1145322909702,0,0
"Osteoblast","IBSP",5.09563487294837,5.09563487294837,0,0
"Osteoblast","LRP4",4.98530061931459,4.98530061931459,0,0
"Osteoblast","SP7",4.9650024333586,4.9650024333586,0,0
"Osteoblast","GABRB1",4.93906841094781,4.93906841094781,0,0
"Osteoblast","SEMA3D",4.90192223444224,4.90192223444224,0,0
"Osteoblast","CPE",4.86930723732534,4.86930723732534,0,0
"Osteoblast","PRSS35",4.81213956015662,4.81213956015662,0,0
"Osteoblast","OMD",4.7989644762336,4.7989644762336,0,0
"Osteoblast","FRMD1",4.78138942872078,4.78138942872078,0,0
"Osteoblast","BMP8A",4.75964003217125,4.75964003217125,0,0
"Osteoblast","ENHO",4.74036321358037,4.74036321358037,0,0
"Osteoblast","BMP8B",4.72066044299523,4.72066044299523,0,0
"Osteoblast","WIF1",4.71174674835812,4.71174674835812,0,0
"Osteoblast","CADM1",4.69168715007278,4.69168715007278,0,0
"Osteoblast","COL11A2",4.68235295820736,4.68235295820736,0,0
"Osteoblast","AP000462.1",4.66986679018304,4.66986679018304,0,0
"Osteoblast","PMF1-BGLAP",4.66014353039555,4.66014353039555,0,0
"Osteoblast","RASL11B",4.63342438469052,4.63342438469052,0,0
"Osteoblast","CHST13",4.60501051966569,4.60501051966569,0,0
"Osteoblast","NCAM1",4.6007255604551,4.6007255604551,0,0
"Osteoblast","B4GALNT3",4.51582892162043,4.51582892162043,0,0
"Osteoblast","ENPP1",4.49956363236589,4.49956363236589,0,0
"pDC","KRT5",10.3102691164188,10.3102691164188,0,0
"pDC","LINC01724",9.34567828801821,9.34567828801821,0,0
"pDC","LILRA4",9.0233987585719,9.0233987585719,0,0
"pDC","AC097375.1",9.00071504090974,9.00071504090974,0,0
"pDC","LINC01478",8.59436762674455,8.59436762674455,0,0
"pDC","AC119428.2",8.48826620951521,8.48826620951521,0,0
"pDC","CLEC4C",8.27295920288137,8.27295920288137,0,0
"pDC","SCT",7.98230484033729,7.98230484033729,0,0
"pDC","SLC32A1",7.52190241522323,7.52190241522323,0,0
"pDC","AC011893.1",7.24098621030031,7.24098621030031,0,0
"pDC","PROC",7.22975169721444,7.22975169721444,0,0
"pDC","PACSIN1",7.19550257762748,7.19550257762748,0,0
"pDC","GZMB",7.18409594146429,7.18409594146429,0,0
"pDC","KCNK10",6.92049924964857,6.92049924964857,0,0
"pDC","PTCRA",6.61446164835924,6.61446164835924,0,0
"pDC","CUX2",6.51075886532134,6.51075886532134,0,0
"pDC","SMPD3",6.50212538539335,6.50212538539335,0,0
"pDC","SLITRK5",6.4810175750657,6.4810175750657,0,0
"pDC","SHD",6.46888782170055,6.46888782170055,0,0
"pDC","PHEX",6.44144025550964,6.44144025550964,0,0
"pDC","PLD4",6.14569801690393,6.14569801690393,0,0
"pDC","LILRB4",6.07777862702568,6.07777862702568,0,0
"pDC","AC104819.3",5.97702672675976,5.97702672675976,0,0
"pDC","VASH2",5.94314566777971,5.94314566777971,0,0
"pDC","CDHR5",5.8597416101733,5.8597416101733,0,0
"pDC","AC023590.1",5.83220143971367,5.83220143971367,0,0
"pDC","IRF8",5.75957249993279,5.75957249993279,0,0
"pDC","SLC35F3",5.74677440746922,5.74677440746922,0,0
"pDC","AC092723.4",5.74394778315617,5.74394778315617,0,0
"pDC","P2RY6",5.72235857882917,5.72235857882917,0,0
"pDC","CRYM",5.69956664832865,5.69956664832865,0,0
"pDC","TIFAB",5.63359252471469,5.63359252471469,0,0
"pDC","LRRC26",5.57429016721823,5.57429016721823,0,0
"pDC","PPM1J",5.50645221480237,5.50645221480237,0,0
"pDC","SPIB",5.45682609240186,5.45682609240186,0,0
"pDC","DRD4",5.42190105057583,5.42190105057583,0,0
"pDC","IRF7",5.41245952672734,5.41245952672734,0,0
"pDC","TLR7",5.33144586523689,5.33144586523689,0,0
"pDC","GPR183",5.15879970565628,5.15879970565628,0,0
"pDC","LINC02132",5.12185564226131,5.12185564226131,0,0
"pDC","RGS7",5.0794700604107,5.0794700604107,0,0
"pDC","CLIC3",5.06387082062454,5.06387082062454,0,0
"pDC","AC021594.2",5.01061408176519,5.01061408176519,0,0
"pDC","C12orf75",4.87389872060292,4.87389872060292,0,0
"pDC","LINC00996",4.86643327805727,4.86643327805727,0,0
"pDC","CCR3",4.85151551991052,4.85151551991052,0,0
"pDC","FUT7",4.74713347258431,4.74713347258431,0,0
"pDC","CCDC183",4.73373234045806,4.73373234045806,0,0
"pDC","EGLN3",4.71837370650683,4.71837370650683,0,0
"pDC","MPEG1",4.70566272876653,4.70566272876653,0,0
"Plasma Cell","IGLC7",6.79412148736808,6.79412148736808,0,0
"Plasma Cell","IGHV3-30",6.37888300768223,6.37888300768223,0,0
"Plasma Cell","IGHV3-7",6.27120241819282,6.27120241819282,0,0
"Plasma Cell","IGLL5",6.18070108785215,6.18070108785215,0,0
"Plasma Cell","IGHV3-23",6.16055242558626,6.16055242558626,0,0
"Plasma Cell","IGKV1-5",6.09056244223689,6.09056244223689,0,0
"Plasma Cell","FRGCA",5.86665636881379,5.86665636881379,0,0
"Plasma Cell","IGLV6-57",5.86557023990303,5.86557023990303,0,0
"Plasma Cell","IGLV3-1",5.83262527485303,5.83262527485303,0,0
"Plasma Cell","AC092546.1",5.80802137767326,5.80802137767326,0,0
"Plasma Cell","IGHG1",5.78736740671379,5.78736740671379,0,0
"Plasma Cell","IGLC3",5.78389761740274,5.78389761740274,0,0
"Plasma Cell","TNFRSF17",5.78325989094068,5.78325989094068,0,0
"Plasma Cell","IGKV4-1",5.76245075704842,5.76245075704842,0,0
"Plasma Cell","IGHG2",5.68835222086837,5.68835222086837,0,0
"Plasma Cell","LINC01484",5.65679677559122,5.65679677559122,0,0
"Plasma Cell","IGKC",5.65085639316294,5.65085639316294,0,0
"Plasma Cell","IGKV3-20",5.64654509231778,5.64654509231778,0,0
"Plasma Cell","CLDN3",5.6219143678356,5.6219143678356,0,0
"Plasma Cell","IGHD",5.61971537145545,5.61971537145545,3.93141820742695e-191,1.15788129045138e-186
"Plasma Cell","PLA2G2D",5.61151254877563,5.61151254877563,0,0
"Plasma Cell","IGHG3",5.58070888267345,5.58070888267345,0,0
"Plasma Cell","IGKV1-39",5.56092667522531,5.56092667522531,0,0
"Plasma Cell","JCHAIN",5.51159087213991,5.51159087213991,0,0
"Plasma Cell","IGHG4",5.49107526307836,5.49107526307836,0,0
"Plasma Cell","IGHV4-59",5.45159007146767,5.45159007146767,0,0
"Plasma Cell","FAM92B",5.37452821316663,5.37452821316663,0,0
"Plasma Cell","DCC",5.34711808429546,5.34711808429546,0,0
"Plasma Cell","IGLC2",5.31387971323642,5.31387971323642,0,0
"Plasma Cell","IGHA2",5.26715423908874,5.26715423908874,0,0
"Plasma Cell","AC012236.1",5.26152797029143,5.26152797029143,0,0
"Plasma Cell","DERL3",5.24401698492506,5.24401698492506,0,0
"Plasma Cell","AL391056.1",5.23328112630547,5.23328112630547,0,0
"Plasma Cell","IGHGP",5.14456876076645,5.14456876076645,0,0
"Plasma Cell","AC104024.1",5.11048688417665,5.11048688417665,0,0
"Plasma Cell","IGLV10-54",5.1050478661545,5.1050478661545,0,0
"Plasma Cell","DNAAF1",5.09905039764582,5.09905039764582,0,0
"Plasma Cell","JSRP1",5.00602036417231,5.00602036417231,0,0
"Plasma Cell","AC025434.1",4.96500085296866,4.96500085296866,0,0
"Plasma Cell","TNFRSF13B",4.93480734406887,4.93480734406887,0,0
"Plasma Cell","CRB3",4.93422805447909,4.93422805447909,0,0
"Plasma Cell","AC068633.1",4.93311098453016,4.93311098453016,0,0
"Plasma Cell","CLDN14",4.89133645462251,4.89133645462251,0,0
"Plasma Cell","DPEP1",4.861949336487,4.861949336487,0,0
"Plasma Cell","PRSS16",4.82691761946704,4.82691761946704,0,0
"Plasma Cell","IGHA1",4.82625213145445,4.82625213145445,0,0
"Plasma Cell","AMPD1",4.82065017378727,4.82065017378727,0,0
"Plasma Cell","CNTN5",4.79576318205925,4.79576318205925,0,0
"Plasma Cell","IGHM",4.78493491283004,4.78493491283004,0,0
"Plasma Cell","SLAMF7",4.74055995362569,4.74055995362569,0,0
"Pre-B","CFAP73",8.56714739188179,8.56714739188179,0,0
"Pre-B","AL139020.1",8.35755727032491,8.35755727032491,0,0
"Pre-B","TCL1A",7.88665439855455,7.88665439855455,0,0
"Pre-B","RASAL1",7.83879984362216,7.83879984362216,0,0
"Pre-B","ADAM23",7.83815792243775,7.83815792243775,0,0
"Pre-B","ACSM1",7.77422985950305,7.77422985950305,0,0
"Pre-B","AC108879.1",7.46698788126977,7.46698788126977,0,0
"Pre-B","AC004381.1",7.12826740564862,7.12826740564862,0,0
"Pre-B","AL157402.1",7.12530972324503,7.12530972324503,0,0
"Pre-B","DTX1",6.943019187384,6.943019187384,0,0
"Pre-B","ACSM3",6.9419996297028,6.9419996297028,0,0
"Pre-B","LINC02422",6.94146282395188,6.94146282395188,0,0
"Pre-B","MEGF11",6.64922296786354,6.64922296786354,0,0
"Pre-B","KLHL14",6.59242843210538,6.59242843210538,0,0
"Pre-B","IGLC5",6.52362006183945,6.52362006183945,0,0
"Pre-B","FAM129C",6.36593155738737,6.36593155738737,0,0
"Pre-B","KREMEN2",6.25586648189832,6.25586648189832,0,0
"Pre-B","HRK",6.09064372286428,6.09064372286428,0,0
"Pre-B","CECR2",6.06290734165054,6.06290734165054,0,0
"Pre-B","BEST3",6.03219591217211,6.03219591217211,0,0
"Pre-B","AL132996.1",6.0246634121982,6.0246634121982,0,0
"Pre-B","RIMS3",5.81317925063914,5.81317925063914,0,0
"Pre-B","AC005332.8",5.77621689885467,5.77621689885467,0,0
"Pre-B","PLD5",5.67169230010938,5.67169230010938,1.38226908278452e-249,4.07105890261696e-245
"Pre-B","AC008691.1",5.6409938081704,5.6409938081704,0,0
"Pre-B","CLEC17A",5.54384167589883,5.54384167589883,0,0
"Pre-B","AC005332.3",5.49271254867532,5.49271254867532,0,0
"Pre-B","GCSAM",5.48914651951128,5.48914651951128,0,0
"Pre-B","PAX5",5.47382137347929,5.47382137347929,0,0
"Pre-B","VLDLR-AS1",5.47162692596379,5.47162692596379,2.73832584758077e-313,8.0649172862949e-309
"Pre-B","MYBPC2",5.44221189563502,5.44221189563502,5.07248174618126e-286,1.4939473238853e-281
"Pre-B","AC025437.4",5.4301390607022,5.4301390607022,0,0
"Pre-B","AC025437.2",5.36572893627651,5.36572893627651,0,0
"Pre-B","TCL1B",5.36179797976151,5.36179797976151,0,0
"Pre-B","TMEM38A",5.3617317413422,5.3617317413422,0,0
"Pre-B","CCDC191",5.27775723177193,5.27775723177193,0,0
"Pre-B","BACH2",5.27038801679347,5.27038801679347,0,0
"Pre-B","AC016866.1",5.26074461631135,5.26074461631135,1.07021730510817e-233,3.15200400700459e-229
"Pre-B","AC018695.2",5.25444537723112,5.25444537723112,3.89089173912063e-209,1.14594543500581e-204
"Pre-B","SPIB",5.19897773796868,5.19897773796868,0,0
"Pre-B","AFF3",5.18119195615256,5.18119195615256,0,0
"Pre-B","AC025887.2",5.10907720455296,5.10907720455296,0,0
"Pre-B","ROR1",5.03644571834315,5.03644571834315,0,0
"Pre-B","AC025437.3",5.0082139334542,5.0082139334542,0,0
"Pre-B","RAG2",5.00155885781229,5.00155885781229,0,0
"Pre-B","ABCB4",5.00082804797051,5.00082804797051,0,0
"Pre-B","PITPNM2",4.98575554891311,4.98575554891311,0,0
"Pre-B","FCRLA",4.95523975174924,4.95523975174924,0,0
"Pre-B","BCL7A",4.95014758383609,4.95014758383609,0,0
"Pre-B","CD72",4.87635201022984,4.87635201022984,0,0
"Pre-Pro B","FAM111B",6.63054188036366,6.63054188036366,0,0
"Pre-Pro B","SLC7A3",6.27392163340438,6.27392163340438,0,0
"Pre-Pro B","DIAPH3-AS1",6.19786280179962,6.19786280179962,0,0
"Pre-Pro B","DIAPH3-AS2",5.75469590204074,5.75469590204074,0,0
"Pre-Pro B","PIMREG",5.68801507858449,5.68801507858449,0,0
"Pre-Pro B","ERVH48-1",5.36925316357055,5.36925316357055,0,0
"Pre-Pro B","E2F2",5.35110742720746,5.35110742720746,0,0
"Pre-Pro B","HIST1H2BM",5.19850044313453,5.19850044313453,0,0
"Pre-Pro B","AC027627.1",5.09444925249143,5.09444925249143,0,0
"Pre-Pro B","MKI67",5.05760547655574,5.05760547655574,0,0
"Pre-Pro B","E2F7",5.05215428967144,5.05215428967144,0,0
"Pre-Pro B","UHRF1",4.9365641525177,4.9365641525177,0,0
"Pre-Pro B","AQP5",4.92755749444104,4.92755749444104,0,0
"Pre-Pro B","HIST1H3B",4.89780102422088,4.89780102422088,0,0
"Pre-Pro B","KIF18B",4.86267875897973,4.86267875897973,0,0
"Pre-Pro B","HIST1H3F",4.82610717247807,4.82610717247807,0,0
"Pre-Pro B","HIST1H3G",4.81706865767102,4.81706865767102,0,0
"Pre-Pro B","CEP55",4.78059180083028,4.78059180083028,0,0
"Pre-Pro B","HIST1H4F",4.73499427745261,4.73499427745261,0,0
"Pre-Pro B","NUSAP1",4.72486041427306,4.72486041427306,0,0
"Pre-Pro B","C2orf48",4.64062132594377,4.64062132594377,0,0
"Pre-Pro B","E2F8",4.6401408733425,4.6401408733425,0,0
"Pre-Pro B","NPY",4.63360296002873,4.63360296002873,0,0
"Pre-Pro B","CAPSL",4.59692486570548,4.59692486570548,0,0
"Pre-Pro B","LRFN2",4.59211597032557,4.59211597032557,0,0
"Pre-Pro B","AURKB",4.58326931983558,4.58326931983558,0,0
"Pre-Pro B","ASPM",4.58317992327291,4.58317992327291,0,0
"Pre-Pro B","ELOVL2",4.56310673551481,4.56310673551481,0,0
"Pre-Pro B","NPTX1",4.54920118384268,4.54920118384268,0,0
"Pre-Pro B","HIST1H4L",4.50727525380936,4.50727525380936,0,0
"Pre-Pro B","HIST1H2BH",4.50237909180921,4.50237909180921,0,0
"Pre-Pro B","HIST1H2BB",4.50190079282477,4.50190079282477,0,0
"Pre-Pro B","ESCO2",4.44720877459146,4.44720877459146,0,0
"Pre-Pro B","AC007240.1",4.44622172035402,4.44622172035402,0,0
"Pre-Pro B","HIST1H2BO",4.42206628419854,4.42206628419854,0,0
"Pre-Pro B","RDM1",4.40737130957024,4.40737130957024,0,0
"Pre-Pro B","TMSB15A",4.39248374325265,4.39248374325265,0,0
"Pre-Pro B","CDCA2",4.38974104545414,4.38974104545414,0,0
"Pre-Pro B","NCAPG",4.38469586448912,4.38469586448912,0,0
"Pre-Pro B","RRM2",4.38200274251312,4.38200274251312,0,0
"Pre-Pro B","AP000251.1",4.37330222242082,4.37330222242082,0,0
"Pre-Pro B","HIST1H2BI",4.36811243230599,4.36811243230599,0,0
"Pre-Pro B","AC009652.2",4.36753121430552,4.36753121430552,0,0
"Pre-Pro B","HIST1H2AI",4.33614446485785,4.33614446485785,0,0
"Pre-Pro B","ZNF695",4.31637748489772,4.31637748489772,0,0
"Pre-Pro B","TERT",4.30846377770792,4.30846377770792,0,0
"Pre-Pro B","TOP2A",4.30084040497924,4.30084040497924,0,0
"Pre-Pro B","IGLL1",4.29987357117812,4.29987357117812,0,0
"Pre-Pro B","KIF15",4.28354474586551,4.28354474586551,0,0
"Pre-Pro B","AC025154.2",4.26608775156922,4.26608775156922,0,0
"Pro-B","Z98949.3",8.24591753970315,8.24591753970315,0,0
"Pro-B","ADGRF1",7.78018749275826,7.78018749275826,0,0
"Pro-B","AL161912.1",7.76676126574959,7.76676126574959,0,0
"Pro-B","AL713998.1",7.66547381839899,7.66547381839899,0,0
"Pro-B","RPS4Y2",7.6318192412667,7.6318192412667,0,0
"Pro-B","AL161782.1",7.50253800967963,7.50253800967963,0,0
"Pro-B","LINC00114",7.46036225362182,7.46036225362182,0,0
"Pro-B","AL161912.2",7.24101066218584,7.24101066218584,0,0
"Pro-B","AC004470.1",7.22829037972255,7.22829037972255,0,0
"Pro-B","LINC01507",7.04260827302301,7.04260827302301,0,0
"Pro-B","HMHB1",6.98087840964976,6.98087840964976,0,0
"Pro-B","AL451048.1",6.91319702937299,6.91319702937299,0,0
"Pro-B","LINC01013",6.806064291747,6.806064291747,0,0
"Pro-B","ARPP21",6.79786015335782,6.79786015335782,0,0
"Pro-B","LINC00544",6.79420201297716,6.79420201297716,0,0
"Pro-B","AC087627.1",6.72560693603657,6.72560693603657,0,0
"Pro-B","AC007100.1",6.6036845091014,6.6036845091014,0,0
"Pro-B","SH2D4B",6.57671519813096,6.57671519813096,0,0
"Pro-B","AL390763.2",6.44636521333042,6.44636521333042,0,0
"Pro-B","AC004704.1",6.44399044455857,6.44399044455857,0,0
"Pro-B","RAG1",6.30279238297639,6.30279238297639,0,0
"Pro-B","AC141930.1",6.29573607410812,6.29573607410812,0,0
"Pro-B","AP001059.1",6.04209157488788,6.04209157488788,0,0
"Pro-B","VPREB1",5.917213615572,5.917213615572,0,0
"Pro-B","DNTT",5.8464608772544,5.8464608772544,0,0
"Pro-B","SMAD1-AS2",5.81191553806216,5.81191553806216,0,0
"Pro-B","LINC01375",5.80115549233112,5.80115549233112,0,0
"Pro-B","NPY",5.77536966970111,5.77536966970111,0,0
"Pro-B","SLC8A1-AS1",5.75227476763034,5.75227476763034,0,0
"Pro-B","AL035696.3",5.74409664570096,5.74409664570096,0,0
"Pro-B","MYO18B",5.72098175768549,5.72098175768549,0,0
"Pro-B","VPREB3",5.66568108445692,5.66568108445692,0,0
"Pro-B","AC025437.3",5.66377361685075,5.66377361685075,0,0
"Pro-B","ADARB2",5.64787249603872,5.64787249603872,0,0
"Pro-B","LINC02227",5.53269345363432,5.53269345363432,0,0
"Pro-B","LRFN2",5.49409291036053,5.49409291036053,0,0
"Pro-B","LY6H",5.48775919672624,5.48775919672624,0,0
"Pro-B","AL136181.1",5.45996533874574,5.45996533874574,0,0
"Pro-B","ARL5C",5.44952292901308,5.44952292901308,0,0
"Pro-B","XXYLT1-AS2",5.40993921920222,5.40993921920222,0,0
"Pro-B","PNPLA7",5.33803665786025,5.33803665786025,0,0
"Pro-B","MIR4432HG",5.32545539407027,5.32545539407027,0,0
"Pro-B","AC025437.2",5.2167888100869,5.2167888100869,0,0
"Pro-B","LCN6",5.20397849512611,5.20397849512611,0,0
"Pro-B","LINC00426",5.19936511328572,5.19936511328572,0,0
"Pro-B","RAG2",5.18708455144583,5.18708455144583,0,0
"Pro-B","AC091979.1",5.14302578401399,5.14302578401399,0,0
"Pro-B","MME-AS1",5.13276040618736,5.13276040618736,0,0
"Pro-B","AL132996.1",5.11068805452781,5.11068805452781,0,0
"Pro-B","TCL1B",5.04732613298107,5.04732613298107,0,0
"RBC","HEPACAM2",10.8223078769851,10.8223078769851,0,0
"RBC","IFIT1B",10.5585564572727,10.5585564572727,0,0
"RBC","AC100835.2",10.5074907147454,10.5074907147454,0,0
"RBC","SLC4A1",9.9501059963155,9.9501059963155,0,0
"RBC","AC024267.1",9.48020398552672,9.48020398552672,0,0
"RBC","TMCC2",9.27651484570328,9.27651484570328,0,0
"RBC","RUNDC3A",9.24331728623134,9.24331728623134,0,0
"RBC","SLFN14",9.12930838664526,9.12930838664526,0,0
"RBC","HBA2",8.28636615259108,8.28636615259108,0,0
"RBC","AL138900.3",8.00443060250652,8.00443060250652,0,0
"RBC","TRIM58",7.96749526456682,7.96749526456682,0,0
"RBC","TRIM10",7.8771538758779,7.8771538758779,0,0
"RBC","ALAS2",7.8699061854201,7.8699061854201,0,0
"RBC","EPB42",7.77045238717067,7.77045238717067,0,0
"RBC","HBA1",7.76853148656968,7.76853148656968,0,0
"RBC","TSPO2",7.68524565348698,7.68524565348698,0,0
"RBC","KRT1",7.62343753756402,7.62343753756402,0,0
"RBC","CR1L",7.59938610657932,7.59938610657932,0,0
"RBC","HBB",7.32289231933894,7.32289231933894,1.65584528161362e-217,4.87679552340844e-213
"RBC","ART4",7.32027878076791,7.32027878076791,3.79363213412635e-268,1.11730053614289e-263
